Iteration	Mach	Pressure [Pa]	Velocity [m/s]	Temperature [K]	Density [kg/m^3]	Speed of Sound [m/s]	Y_O2	Y_N2	Y_H2	Y_OH	Y_O	Y_H	Y_H2O	Y_NO	Y_N	Y_HO2	Y_H2O2	Y_HNO	Y_NO2	Mass flow rate [kg/s]	Area [m^2]	Axial location
12	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
13	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
14	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
15	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
16	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
17	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
18	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
19	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
20	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
21	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
22	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
23	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
24	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
25	1.012021	1.804226e+04	706.00	1336.38	4.780095e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131094	4.000000	8.000500
26	1.012022	1.804223e+04	706.00	1336.38	4.780088e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000500
27	1.011968	1.804332e+04	705.96	1336.39	4.780312e-02	697.61	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000000	8.000999
28	1.011756	1.804760e+04	705.83	1336.47	4.781187e-02	697.63	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000002	8.003030
29	1.011774	1.804724e+04	705.84	1336.46	4.781112e-02	697.63	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000003	8.003030
30	1.011864	1.804542e+04	705.90	1336.43	4.780740e-02	697.62	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000001	8.002001
31	1.011868	1.804533e+04	705.90	1336.43	4.780722e-02	697.62	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000001	8.002001
32	1.011772	1.804729e+04	705.84	1336.46	4.781121e-02	697.63	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000003	8.003003
33	1.011684	1.804906e+04	705.79	1336.49	4.781483e-02	697.64	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000005	8.004005
34	1.011558	1.805158e+04	705.71	1336.53	4.781998e-02	697.65	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000010	8.005570
35	1.011450	1.805375e+04	705.65	1336.57	4.782439e-02	697.66	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000015	8.007134
36	1.011306	1.805661e+04	705.56	1336.62	4.783020e-02	697.67	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000029	8.009774
37	1.011215	1.805837e+04	705.50	1336.65	4.783376e-02	697.68	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000046	8.012414
38	1.011180	1.805890e+04	705.48	1336.66	4.783473e-02	697.68	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000085	8.016811
39	1.011293	1.805638e+04	705.55	1336.62	4.782944e-02	697.67	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000134	8.021209
40	1.011289	1.805647e+04	705.55	1336.63	4.782963e-02	697.67	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000134	8.021209
41	1.011548	1.805095e+04	705.71	1336.54	4.781817e-02	697.65	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000196	8.025607
42	1.011934	1.804280e+04	705.94	1336.41	4.780133e-02	697.62	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000269	8.030004
43	1.012441	1.803216e+04	706.25	1336.23	4.777934e-02	697.57	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000353	8.034402
44	1.013056	1.801930e+04	706.63	1336.02	4.775281e-02	697.52	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000449	8.038800
45	1.013764	1.800453e+04	707.06	1335.78	4.772233e-02	697.46	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000557	8.043197
46	1.015257	1.797343e+04	707.97	1335.27	4.765820e-02	697.33	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000783	8.051251
47	1.015262	1.797332e+04	707.97	1335.26	4.765798e-02	697.33	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.000783	8.051251
48	1.016944	1.793835e+04	709.00	1334.69	4.758585e-02	697.19	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.001049	8.059305
49	1.016959	1.793804e+04	709.01	1334.68	4.758521e-02	697.19	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.001049	8.059305
50	1.018781	1.790022e+04	710.12	1334.05	4.750719e-02	697.03	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.001353	8.067358
51	1.020737	1.785968e+04	711.31	1333.38	4.742353e-02	696.86	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.001696	8.075412
52	1.022764	1.781771e+04	712.55	1332.68	4.733687e-02	696.69	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.002077	8.083465
53	1.024856	1.777445e+04	713.82	1331.96	4.724752e-02	696.51	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.002497	8.091519
54	1.026991	1.773032e+04	715.12	1331.22	4.715633e-02	696.32	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.002956	8.099572
55	1.029164	1.768547e+04	716.44	1330.47	4.706363e-02	696.13	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.003454	8.107626
56	1.031366	1.764008e+04	717.77	1329.71	4.696973e-02	695.94	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.003990	8.115679
57	1.033591	1.759423e+04	719.12	1328.94	4.687485e-02	695.75	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.004565	8.123733
58	1.035838	1.754802e+04	720.48	1328.16	4.677915e-02	695.56	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.005178	8.131786
59	1.038101	1.750150e+04	721.85	1327.37	4.668276e-02	695.36	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.005830	8.139840
60	1.040379	1.745472e+04	723.23	1326.58	4.658580e-02	695.16	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.006521	8.147893
61	1.044286	1.737462e+04	725.59	1325.22	4.641962e-02	694.82	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.007786	8.161607
62	1.048225	1.729402e+04	727.97	1323.85	4.625223e-02	694.48	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.009164	8.175320
63	1.052188	1.721306e+04	730.35	1322.46	4.608394e-02	694.13	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.010653	8.189034
64	1.056173	1.713182e+04	732.75	1321.07	4.591490e-02	693.78	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.012255	8.202747
65	1.063417	1.698454e+04	737.10	1318.52	4.560800e-02	693.14	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.015434	8.227526
66	1.063414	1.698461e+04	737.09	1318.52	4.560814e-02	693.14	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.015434	8.227526
67	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
68	1.074600	1.675821e+04	743.78	1314.58	4.513514e-02	692.15	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021071	8.266963
69	1.074718	1.675580e+04	743.85	1314.54	4.513021e-02	692.14	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021071	8.266963
70	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
71	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
72	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
73	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
74	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
75	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
76	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
77	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
78	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
79	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
80	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
81	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
82	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
83	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
84	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
85	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
86	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
87	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
88	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021247	8.266963
89	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021248	8.266963
90	1.075070	1.674876e+04	744.06	1314.41	4.511550e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131094	4.021247	8.266963
91	1.074694	1.675629e+04	743.84	1314.54	4.513121e-02	692.14	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021071	8.266963
92	1.069324	1.686486e+04	740.63	1316.44	4.535818e-02	692.62	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.018278	8.247605
93	1.069318	1.686497e+04	740.63	1316.44	4.535842e-02	692.62	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.018278	8.247605
94	1.075251	1.674512e+04	744.17	1314.35	4.510786e-02	692.09	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021362	8.267684
95	1.075068	1.674877e+04	744.06	1314.41	4.511549e-02	692.11	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021268	8.267684
96	1.072758	1.679543e+04	742.68	1315.23	4.521308e-02	692.31	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.020039	8.259260
97	1.072700	1.679659e+04	742.65	1315.25	4.521550e-02	692.32	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.020010	8.259260
98	1.070005	1.685107e+04	741.04	1316.20	4.532937e-02	692.56	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.018624	8.249936
99	1.070693	1.683716e+04	741.45	1315.96	4.530032e-02	692.49	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.018973	8.252267
100	1.071364	1.682359e+04	741.85	1315.72	4.527195e-02	692.44	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.019317	8.254598
101	1.072040	1.680992e+04	742.25	1315.48	4.524339e-02	692.38	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.019666	8.256929
102	1.072708	1.679645e+04	742.65	1315.25	4.521521e-02	692.32	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.020014	8.259260
103	1.073365	1.678317e+04	743.04	1315.01	4.518744e-02	692.26	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.020361	8.261591
104	1.074419	1.676187e+04	743.67	1314.64	4.514290e-02	692.16	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.020923	8.265381
105	1.074426	1.676173e+04	743.68	1314.64	4.514260e-02	692.16	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.020926	8.265381
106	1.075457	1.674092e+04	744.29	1314.27	4.509905e-02	692.07	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021484	8.269170
107	1.075475	1.674057e+04	744.30	1314.27	4.509833e-02	692.07	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.021492	8.269170
108	1.076491	1.672006e+04	744.91	1313.91	4.505540e-02	691.98	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.022049	8.272960
109	1.077519	1.669932e+04	745.52	1313.54	4.501199e-02	691.89	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.022618	8.276750
110	1.078532	1.667890e+04	746.13	1313.19	4.496923e-02	691.80	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.023186	8.280539
111	1.079526	1.665889e+04	746.72	1312.83	4.492730e-02	691.71	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.023750	8.284329
112	1.080503	1.663919e+04	747.30	1312.49	4.488604e-02	691.62	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.024313	8.288118
113	1.082139	1.660627e+04	748.27	1311.91	4.481701e-02	691.48	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.025269	8.294565
114	1.082147	1.660611e+04	748.28	1311.91	4.481670e-02	691.47	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.025273	8.294565
115	1.083742	1.657401e+04	749.23	1311.34	4.474938e-02	691.33	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.026225	8.301012
116	1.083759	1.657367e+04	749.24	1311.33	4.474867e-02	691.33	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.026233	8.301012
117	1.085323	1.654223e+04	750.17	1310.78	4.468268e-02	691.19	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.027184	8.307459
118	1.086884	1.651087e+04	751.09	1310.22	4.461686e-02	691.05	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.028147	8.313906
119	1.088418	1.648008e+04	752.00	1309.68	4.455222e-02	690.91	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.029109	8.320352
120	1.089918	1.644998e+04	752.89	1309.14	4.448897e-02	690.78	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.030067	8.326799
121	1.091390	1.642046e+04	753.77	1308.62	4.442693e-02	690.65	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.031023	8.333246
122	1.094478	1.635861e+04	755.59	1307.52	4.429684e-02	690.37	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.033079	8.347135
123	1.094494	1.635828e+04	755.60	1307.51	4.429615e-02	690.37	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.033086	8.347135
124	1.097447	1.629922e+04	757.35	1306.46	4.417179e-02	690.10	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.035124	8.361024
125	1.097509	1.629798e+04	757.39	1306.44	4.416922e-02	690.10	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.035151	8.361024
126	1.096554	1.631707e+04	756.82	1306.78	4.420939e-02	690.18	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.034497	8.356701
127	1.096575	1.631666e+04	756.83	1306.77	4.420854e-02	690.18	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.034506	8.356701
128	1.098602	1.627613e+04	758.03	1306.05	4.412318e-02	690.00	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.035921	8.366267
129	1.100607	1.623610e+04	759.22	1305.33	4.403882e-02	689.82	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.037343	8.375833
130	1.102562	1.619709e+04	760.37	1304.63	4.395657e-02	689.64	0.182138	0.786645	0.000877	0.000001	0.000000	0.000000	0.030325	0.000000	0.000000	0.000013	0.000000	0.000000	0.000000	132.131092	4.038759	8.385398
